file,class,method,variable,usage
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,testVariousStatelessKeys/0,STATELESS_LICENSE_KEY_WITH_EMPTY_FEATURE_NO_EXP,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,testVariousStatelessKeys/0,STATELESS_INVALID_LICENSE_KEY,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,testVariousStatelessKeys/0,STATELESS_LICENSE_KEY_WITH_TEST_FEATURE_WITH_EXP,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,testVariousStatelessKeys/0,STATELESS_LICENSE_KEY_EXPIRED,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,testVariousStatelessKeys/0,STATELESS_LICENSE_KEY_EMPTY_FEATURE_WITH_EXP,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,startCoreWithInvalidStatefulLicenseKey/0,OPAQUE_INVALID_LICENSE_KEY,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,startCoreWithValidStatefulKeyBut500ServerResponseHasNoSideEffect/0,OPAQUE_LICENSE_KEY_WITH_TEST_FEATURE,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,checkThatRemovingOpaqueLicenseKeyHasNoNetworkCall/0,OPAQUE_LICENSE_KEY_WITH_TEST_FEATURE,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,startCoreWithInvalidStatelessLicenseKey/0,STATELESS_INVALID_LICENSE_KEY,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,updateStatelessToStatelessLicenseKey/0,STATELESS_LICENSE_KEY_WITH_TEST_AND_RANDOM_FEATURE_WITH_EXP,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,updateStatelessToStatelessLicenseKey/0,STATELESS_LICENSE_KEY_WITH_TEST_FEATURE_NO_EXP,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest,updateStatelessToStatelessLicenseKey/0,STATELESS_LICENSE_KEY_EMPTY_FEATURE_WITH_EXP,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$FieldUpdate,FieldUpdate/1[java.lang.String],newValue,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\PasswordlessQueries.java,io.supertokens.inmemorydb.queries.PasswordlessQueries$UserInfoRowMapper,getInstance/0,INSTANCE,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\multitenancy\MultitenancyHelper.java,io.supertokens.multitenancy.MultitenancyHelper,getAllTenantsFromDb/0,main,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\multitenancy\MultitenancyHelper.java,io.supertokens.multitenancy.MultitenancyHelper,loadStorageLayer/0,tenantConfigs,1
